Generation, Worst, Lower Quartile, Mean, Median, Upper Quartile, Best, Median Fitness
887,0.35,0.5,0.56825,0.575,0.625,0.8,23.61516134
888,0.35,0.49375,0.55675,0.55,0.625,0.8,22.67725623
889,0.325,0.5,0.562,0.55,0.625,0.75,22.95232184
890,0.35,0.475,0.55225,0.55,0.625,0.775,22.84871525
891,0.35,0.5,0.568375,0.575,0.625,0.825,23.67675107
892,0.3,0.5,0.57725,0.575,0.65,0.8,23.82677936
893,0.35,0.475,0.551,0.55,0.625,0.775,22.6982003
894,0.275,0.5,0.56375,0.575,0.625,0.8,23.53702064
895,0.325,0.5,0.562875,0.575,0.625,0.8,23.57579145
896,0.375,0.51875,0.5705,0.575,0.625,0.775,23.69285627
897,0.3,0.525,0.57475,0.575,0.625,0.825,23.68988807
898,0.375,0.5,0.576625,0.575,0.65,0.825,23.71002319
899,0.35,0.5,0.5635,0.5625,0.625,0.825,23.22762795
900,0.3,0.5,0.561125,0.55,0.625,0.8,22.74491981
901,0.325,0.5,0.573875,0.575,0.65,0.8,23.66686791
902,0.35,0.5,0.5645,0.55,0.625,0.825,22.89366692
903,0.35,0.51875,0.57,0.55,0.625,0.825,22.81770677
904,0.35,0.5,0.565125,0.575,0.63125,0.825,23.64015585
905,0.35,0.5,0.572875,0.575,0.63125,0.8,23.68145915
906,0.35,0.5,0.5705,0.575,0.65,0.775,23.771971
907,0.325,0.5,0.57225,0.575,0.65,0.825,23.79063147
908,0.3,0.5,0.57025,0.575,0.625,0.85,23.69030003
909,0.3,0.5,0.55975,0.55,0.625,0.8,22.74802364
910,0.3,0.5,0.560625,0.5625,0.625,0.8,23.24443416
911,0.325,0.5,0.573125,0.575,0.65,0.9,23.60849551
912,0.325,0.475,0.5485,0.55,0.6,0.9,22.71745717
913,0.35,0.525,0.582125,0.575,0.65,0.825,23.83038169
914,0.35,0.5,0.566,0.575,0.65,0.8,23.65448533
915,0.325,0.5,0.5605,0.55,0.625,0.8,22.96468342
916,0.35,0.5,0.5725,0.575,0.625,0.85,23.78396932
917,0.35,0.525,0.580125,0.575,0.65,0.775,23.82309146
918,0.35,0.525,0.57775,0.575,0.65,0.775,23.7611947
919,0.325,0.525,0.578375,0.5875,0.65,0.75,24.22438025
920,0.275,0.525,0.58275,0.5875,0.65,0.775,24.36606591
921,0.325,0.5,0.572625,0.575,0.65,0.775,23.88266012
922,0.375,0.5,0.57325,0.575,0.625,0.8,23.69874469
923,0.325,0.5,0.561125,0.575,0.625,0.875,23.64216387
924,0.25,0.5,0.56025,0.55,0.625,0.75,22.86450158
925,0.25,0.5,0.567,0.55,0.65,0.8,22.86738878
926,0.35,0.5,0.562125,0.55,0.625,0.775,22.84029611
927,0.325,0.5,0.562625,0.55,0.625,0.825,22.93956816
928,0.325,0.5,0.560875,0.55,0.625,0.775,22.80517071
929,0.325,0.5,0.55975,0.575,0.625,0.8,23.5468348
930,0.35,0.5,0.57375,0.575,0.625,0.875,23.73596501
931,0.325,0.5,0.562875,0.55,0.625,0.8,22.8110483
932,0.375,0.5,0.570625,0.575,0.625,0.8,23.71572458
933,0.325,0.5,0.566375,0.575,0.625,0.8,23.74678642
934,0.375,0.5,0.571875,0.575,0.625,0.775,23.61241816
935,0.35,0.5,0.573125,0.575,0.65,0.825,23.73062018
936,0.35,0.525,0.57725,0.575,0.625,0.8,23.77075957
937,0.35,0.5,0.5735,0.575,0.65,0.85,23.69811789
938,0.35,0.525,0.573875,0.575,0.625,0.775,23.76948503
939,0.275,0.5,0.5665,0.575,0.63125,0.85,23.61728107
940,0.35,0.5,0.575625,0.575,0.625,0.8,23.76292884
941,0.3,0.5,0.57225,0.575,0.625,0.825,23.69503312
942,0.35,0.5,0.576875,0.575,0.65,0.8,23.76555264
943,0.325,0.5,0.572875,0.575,0.65,0.8,23.73427371
944,0.35,0.5,0.5735,0.575,0.65,0.8,23.64061121
945,0.275,0.5,0.56675,0.575,0.625,0.875,23.54342485
946,0.275,0.525,0.583,0.575,0.675,0.8,23.97601759
947,0.3,0.525,0.5865,0.6,0.65,0.775,24.66107273
948,0.325,0.5,0.568375,0.575,0.625,0.875,23.70237599
949,0.3,0.5,0.567375,0.575,0.625,0.775,23.61911792
950,0.3,0.5,0.56325,0.575,0.625,0.775,23.62076255
951,0.35,0.525,0.57275,0.575,0.625,0.775,23.77723319
952,0.35,0.5,0.568875,0.575,0.625,0.8,23.6452413
953,0.3,0.5,0.57325,0.575,0.65,0.875,23.73938542
954,0.3,0.5,0.567625,0.575,0.625,0.8,23.68902677
955,0.275,0.525,0.58125,0.575,0.65,0.85,23.91553249
956,0.35,0.5,0.579125,0.575,0.65,0.8,23.79205999
957,0.25,0.5,0.56625,0.55,0.65,0.825,22.90021495
958,0.35,0.51875,0.57525,0.575,0.65,0.8,23.85071777
959,0.325,0.5,0.577875,0.575,0.65,0.775,23.90057426
960,0.3,0.525,0.57975,0.575,0.65,0.775,23.98203192
961,0.3,0.5,0.571,0.575,0.65,0.8,23.84114699
962,0.35,0.525,0.58125,0.575,0.65,0.875,23.8258168
963,0.3,0.5,0.5735,0.575,0.65,0.8,23.77886032
964,0.35,0.525,0.582625,0.5875,0.65,0.8,24.31301329
965,0.3,0.525,0.577125,0.575,0.65,0.8,23.80341469
966,0.3,0.475,0.560125,0.55,0.625,0.85,22.84325891
967,0.325,0.525,0.573125,0.575,0.65,0.775,23.68862626
968,0.3,0.525,0.585375,0.6,0.65,0.825,24.6023567
969,0.35,0.5,0.568,0.575,0.625,0.825,23.65235188
970,0.325,0.51875,0.58125,0.575,0.65,0.8,23.82609358
971,0.275,0.49375,0.5595,0.55,0.625,0.85,22.77011428
972,0.35,0.5,0.57575,0.575,0.65,0.85,23.75401845
973,0.325,0.5,0.571875,0.575,0.65,0.85,23.64159969
974,0.35,0.525,0.57725,0.575,0.625,0.85,23.69024482
975,0.325,0.5,0.5725,0.575,0.65,0.825,23.81640147
976,0.275,0.5,0.57125,0.575,0.625,0.85,23.74618345
977,0.375,0.5,0.573125,0.575,0.65,0.85,23.69414977
978,0.3,0.525,0.58275,0.575,0.65,0.8,23.81711186
979,0.325,0.5,0.576625,0.575,0.65,0.825,23.79876814
980,0.3,0.525,0.57425,0.575,0.65,0.85,23.67262949
981,0.3,0.5,0.5675,0.5625,0.625,0.8,23.33055237
982,0.3,0.5,0.56125,0.575,0.625,0.825,23.57366922
983,0.35,0.5,0.577625,0.575,0.65,0.8,23.82966521
984,0.35,0.525,0.588125,0.6,0.63125,0.775,24.55822991
985,0.3,0.5,0.5675,0.575,0.65,0.775,23.65163796
986,0.325,0.51875,0.576375,0.575,0.63125,0.825,23.76045923
987,0.325,0.5,0.57325,0.575,0.65,0.85,23.7840796
988,0.35,0.5,0.566875,0.575,0.625,0.875,23.64502395
989,0.325,0.5,0.568125,0.55,0.625,0.875,22.85926757
990,0.35,0.5,0.572875,0.575,0.65,0.825,23.71701949
991,0.35,0.5,0.5725,0.575,0.65,0.875,23.69066709
992,0.35,0.5,0.57125,0.5625,0.63125,0.85,23.22705158
993,0.35,0.525,0.5865,0.6,0.65,0.875,24.68557678
994,0.25,0.5,0.57775,0.575,0.65,0.825,23.79953963
995,0.325,0.5,0.57,0.575,0.625,0.85,23.77395862
996,0.25,0.5,0.565,0.55,0.625,0.775,22.91585909
997,0.35,0.51875,0.58025,0.575,0.65,0.8,23.87125452
998,0.35,0.525,0.5875,0.575,0.65,0.825,23.88784452
999,0.35,0.5,0.57275,0.575,0.65,0.85,23.76345676
1000,0.275,0.525,0.579375,0.575,0.65,0.825,23.73958949
1001,0.35,0.5,0.565,0.575,0.625,0.775,23.76753471
1002,0.35,0.525,0.57675,0.575,0.625,0.75,23.75099345
1003,0.325,0.525,0.590625,0.6,0.65625,0.85,24.65474358
1004,0.275,0.5,0.5745,0.575,0.65,0.8,23.69457325
1005,0.375,0.525,0.589375,0.5875,0.65,0.875,24.31519609
1006,0.3,0.525,0.58275,0.6,0.65,0.8,24.57814345
1007,0.275,0.525,0.58425,0.5875,0.65,0.775,24.29395459
1008,0.35,0.525,0.592875,0.6,0.675,0.825,24.81113199
1009,0.275,0.525,0.5965,0.6,0.65,0.825,24.81948344
1010,0.325,0.5,0.581,0.575,0.65,0.85,23.78460978
1011,0.35,0.525,0.5825,0.575,0.625,0.875,23.87569016
1012,0.35,0.5,0.580875,0.575,0.675,0.825,23.76687676
1013,0.35,0.5,0.5695,0.575,0.65,0.825,23.72930463
1014,0.35,0.525,0.588625,0.6,0.65,0.825,24.66039165
1015,0.375,0.51875,0.579125,0.575,0.65,0.775,23.73975357
1016,0.275,0.5,0.57725,0.575,0.65,0.825,23.70161649
1017,0.325,0.5,0.575,0.575,0.65,0.8,23.81335123
1018,0.3,0.51875,0.584125,0.575,0.65,0.875,24.0607262
1019,0.3,0.5,0.56325,0.55,0.625,0.825,22.89074457
1020,0.35,0.525,0.589,0.575,0.65,0.875,23.87292863
1021,0.225,0.5,0.561625,0.55,0.625,0.825,22.82082211
1022,0.325,0.51875,0.5785,0.575,0.65,0.825,23.7757945
1023,0.35,0.5,0.574375,0.575,0.65,0.85,23.6725063
1024,0.325,0.5,0.569125,0.55,0.63125,0.825,22.79527747
1025,0.375,0.525,0.587625,0.6,0.65,0.8,24.67565202
1026,0.35,0.5,0.579375,0.575,0.65,0.85,23.80150545
1027,0.4,0.525,0.592125,0.6,0.65,0.825,24.7264353
1028,0.3,0.525,0.583625,0.575,0.65,0.8,23.80844306
1029,0.35,0.525,0.58675,0.575,0.65,0.85,23.87259414
1030,0.325,0.525,0.58375,0.575,0.65,0.825,23.94734334
1031,0.35,0.5,0.57925,0.575,0.65,0.875,23.77159155
1032,0.3,0.525,0.58525,0.575,0.65,0.875,23.7648094
1033,0.35,0.525,0.577625,0.575,0.65,0.825,23.77243325
1034,0.325,0.51875,0.581875,0.575,0.65,0.825,23.91614267
1035,0.35,0.51875,0.5845,0.575,0.65,0.775,23.779755
1036,0.35,0.525,0.58125,0.575,0.65,0.825,23.87345163
1037,0.325,0.5,0.576875,0.575,0.65,0.875,23.79302706
1038,0.25,0.525,0.586875,0.575,0.65,0.85,23.88102385
1039,0.35,0.525,0.589625,0.6,0.675,0.8,24.58986105
1040,0.325,0.525,0.592625,0.575,0.65,0.85,23.86882865
1041,0.275,0.525,0.591875,0.6,0.65,0.875,24.71214107
1042,0.325,0.5,0.5825,0.575,0.65625,0.85,23.71871314
1043,0.35,0.5,0.58025,0.575,0.65,0.875,23.82686682
1044,0.325,0.51875,0.584625,0.6,0.65,0.8,24.66581522
1045,0.35,0.51875,0.584625,0.575,0.65,0.825,23.77224319
1046,0.325,0.525,0.588875,0.6,0.675,0.8,24.67401025
1047,0.325,0.525,0.59225,0.6,0.65,0.825,24.71723336
1048,0.375,0.525,0.597,0.6,0.675,0.85,24.80123633
1049,0.325,0.55,0.59975,0.6,0.675,0.875,24.77292608
1050,0.325,0.525,0.587625,0.6,0.65,0.85,24.63111738
1051,0.35,0.525,0.5835,0.575,0.65,0.825,23.92573029
1052,0.35,0.54375,0.59875,0.6,0.65,0.85,24.71041664
1053,0.375,0.525,0.590625,0.6,0.65,0.85,24.73736609
1054,0.325,0.525,0.597625,0.6,0.65,0.825,24.76286963
1055,0.275,0.55,0.594125,0.6,0.65,0.825,24.81069801
1056,0.25,0.525,0.595625,0.6,0.65,0.775,24.78958606
1057,0.275,0.525,0.5875,0.575,0.675,0.875,23.94025895
1058,0.375,0.55,0.60475,0.6,0.675,0.85,24.816169
1059,0.3,0.525,0.587875,0.6,0.65,0.8,24.76112436
1060,0.3,0.525,0.588125,0.575,0.65,0.8,23.76680998
1061,0.375,0.525,0.596125,0.6,0.65,0.825,24.72557067
1062,0.3,0.525,0.594875,0.6,0.675,0.825,24.71226151
1063,0.275,0.525,0.584875,0.575,0.65,0.825,23.80476748
1064,0.325,0.525,0.591125,0.6,0.65,0.9,24.69099436
1065,0.375,0.525,0.60025,0.6,0.675,0.85,24.90133187
1066,0.375,0.525,0.591125,0.575,0.65,0.8,23.90869432
1067,0.4,0.525,0.605125,0.6,0.675,0.875,24.80793105
1068,0.35,0.525,0.592875,0.6,0.65,0.85,24.75709152
1069,0.325,0.525,0.604625,0.625,0.675,0.85,25.70333424
1070,0.35,0.525,0.592375,0.575,0.65,0.9,23.81829934
1071,0.35,0.525,0.6095,0.625,0.675,0.85,25.6607972
1072,0.375,0.525,0.59875,0.6,0.675,0.85,24.79235885
1073,0.375,0.525,0.6005,0.6,0.675,0.825,24.76779633
1074,0.325,0.55,0.610375,0.6,0.7,0.875,24.89858901
1075,0.375,0.55,0.6105,0.6,0.675,0.8,24.93732821
1076,0.375,0.525,0.58925,0.575,0.65,0.8,23.89089829
1077,0.225,0.55,0.6035,0.6,0.675,0.825,24.92803879
1078,0.375,0.525,0.601375,0.6,0.675,0.825,24.78588879
1079,0.35,0.525,0.606,0.6,0.675,0.825,24.9416745
1080,0.225,0.55,0.6025,0.6,0.675,0.8,24.98963701
1081,0.375,0.55,0.60225,0.6,0.675,0.8,24.79933712
1082,0.275,0.55,0.60975,0.6125,0.675,0.85,25.33116706
1083,0.375,0.525,0.59325,0.6,0.675,0.825,24.71527113
1084,0.3,0.55,0.60475,0.6,0.675,0.825,24.81720335
1085,0.325,0.55,0.605375,0.6,0.675,0.825,24.95157094
1086,0.375,0.55,0.608125,0.6,0.675,0.825,24.96286627
1087,0.325,0.55,0.607375,0.6,0.675,0.85,24.87006751
1088,0.325,0.55,0.607,0.625,0.675,0.825,25.75276982
1089,0.325,0.55,0.613,0.625,0.675,0.825,25.59348647
1090,0.4,0.55,0.61625,0.625,0.675,0.85,25.67100709
1091,0.35,0.55,0.60975,0.6,0.675,0.8,24.83976743
1092,0.35,0.55,0.616,0.625,0.675,0.825,25.67591144
1093,0.35,0.525,0.60975,0.625,0.675,0.85,25.76637564
1094,0.325,0.525,0.611875,0.625,0.675,0.875,25.64356368
1095,0.375,0.55,0.60975,0.625,0.675,0.85,25.78279619
1096,0.4,0.55,0.606125,0.6,0.675,0.85,24.83363406
1097,0.35,0.525,0.602125,0.6125,0.65,0.825,25.33485915
1098,0.35,0.55,0.60875,0.625,0.675,0.825,25.75537983
1099,0.275,0.55,0.60875,0.625,0.675,0.825,25.68039197
1100,0.375,0.56875,0.618625,0.625,0.675,0.85,25.83796113
1101,0.35,0.55,0.612,0.625,0.675,0.85,25.69399232
1102,0.35,0.525,0.5995,0.6,0.675,0.8,24.86857742
1103,0.35,0.55,0.609875,0.6,0.675,0.875,24.83730106
1104,0.375,0.525,0.6055,0.6,0.675,0.85,24.8579715
1105,0.375,0.54375,0.60425,0.6,0.675,0.875,24.79549505
1106,0.325,0.55,0.61175,0.625,0.675,0.825,25.6898575
1107,0.4,0.55,0.620125,0.625,0.7,0.85,25.78417303
1108,0.3,0.54375,0.61325,0.625,0.675,0.825,25.69409657
1109,0.35,0.55,0.619375,0.625,0.675,0.85,25.81351118
1110,0.35,0.55,0.602125,0.6,0.675,0.85,24.76860684
1111,0.275,0.55,0.608125,0.6,0.675,0.8,24.90976945
1112,0.35,0.525,0.601,0.6,0.675,0.85,24.83794593
1113,0.35,0.54375,0.60925,0.6,0.675,0.825,24.81715475
1114,0.35,0.55,0.616,0.625,0.675,0.875,25.70066322
1115,0.375,0.55,0.616875,0.625,0.675,0.875,25.65590098
1116,0.3,0.55,0.604125,0.6125,0.675,0.825,25.31214214
1117,0.325,0.55,0.621625,0.625,0.7,0.925,25.72898218
1118,0.325,0.55,0.62125,0.6375,0.7,0.825,26.31748615
1119,0.35,0.55,0.61575,0.625,0.675,0.825,25.73386287
1120,0.375,0.54375,0.6075,0.6125,0.675,0.85,25.29955467
1121,0.35,0.525,0.610375,0.625,0.675,0.85,25.67584039
1122,0.325,0.55,0.61225,0.625,0.7,0.825,25.72137138
1123,0.3,0.55,0.605875,0.6,0.675,0.85,24.85953098
1124,0.3,0.525,0.609625,0.625,0.7,0.85,25.74603198
1125,0.3,0.525,0.60475,0.6,0.675,0.825,24.80185592
1126,0.35,0.525,0.608,0.6,0.675,0.9,24.88711903
1127,0.325,0.525,0.5915,0.6,0.65,0.85,24.73741679
1128,0.375,0.525,0.601875,0.6,0.65,0.825,24.97150369
1129,0.35,0.55,0.619,0.625,0.675,0.9,25.8680655
1130,0.35,0.55,0.619375,0.625,0.675,0.85,25.78096421
1131,0.4,0.55,0.619125,0.625,0.675,0.85,25.77367009
1132,0.35,0.55,0.621625,0.625,0.7,0.875,25.83670709
1133,0.375,0.55,0.61275,0.6,0.675,0.9,24.99840001
1134,0.375,0.55,0.615,0.6,0.675,0.825,24.95631647
1135,0.375,0.575,0.63675,0.6375,0.725,0.825,26.41666655
1136,0.4,0.55,0.627375,0.625,0.7,0.875,26.00228233
1137,0.325,0.575,0.624375,0.625,0.68125,0.875,25.86124785
1138,0.275,0.55,0.623125,0.625,0.7,0.875,25.88789821
1139,0.35,0.575,0.63225,0.65,0.7,0.9,26.74773099
1140,0.35,0.55,0.621125,0.625,0.7,0.9,25.85347171
1141,0.35,0.55,0.615,0.625,0.675,0.85,25.71203335
1142,0.325,0.575,0.623375,0.625,0.7,0.825,25.84266572
1143,0.4,0.55,0.62325,0.625,0.675,0.85,25.98327078
1144,0.4,0.55,0.623875,0.625,0.7,0.85,25.8761405
1145,0.35,0.55,0.623125,0.625,0.7,0.825,25.77386915
1146,0.375,0.55,0.61925,0.625,0.675,0.85,25.73891874
1147,0.35,0.525,0.6005,0.6,0.675,0.875,24.64527621
1148,0.275,0.55,0.606875,0.625,0.675,0.9,25.74488711
1149,0.25,0.55,0.617625,0.625,0.7,0.85,25.84211712
1150,0.325,0.525,0.598,0.6,0.675,0.925,24.64042258
1151,0.325,0.5,0.6045,0.6,0.7,0.85,24.85487384
1152,0.35,0.55,0.62325,0.625,0.7,0.875,25.79860708
1153,0.325,0.525,0.599,0.6,0.675,0.85,24.83546954
1154,0.35,0.55,0.617875,0.625,0.675,0.85,25.83117804
1155,0.375,0.55,0.615125,0.625,0.675,0.85,25.65729037
1156,0.35,0.55,0.612,0.625,0.675,0.85,25.72191005
1157,0.35,0.525,0.606875,0.625,0.675,0.875,25.66258297
1158,0.325,0.525,0.604375,0.6,0.675,0.825,24.89935883
1159,0.325,0.525,0.595625,0.6,0.675,0.875,24.72255796
1160,0.3,0.54375,0.609625,0.625,0.675,0.875,25.74649715
1161,0.275,0.525,0.58775,0.6,0.65,0.8,24.63755619
1162,0.3,0.525,0.603,0.6,0.675,0.8,24.9006854
1163,0.3,0.51875,0.5975,0.6,0.675,0.85,24.76535863
1164,0.325,0.525,0.60725,0.625,0.675,0.875,25.58411754
1165,0.35,0.55,0.6105,0.6125,0.675,0.85,25.36405603
1166,0.325,0.525,0.600375,0.6,0.675,0.8,24.76221652
1167,0.375,0.54375,0.610375,0.6,0.675,0.85,25.07479688
1168,0.35,0.525,0.602625,0.6,0.675,0.85,24.92048357
1169,0.35,0.525,0.596375,0.6,0.675,0.8,24.89441804
1170,0.375,0.55,0.6035,0.625,0.675,0.85,25.75115101
1171,0.35,0.55,0.612375,0.625,0.675,0.825,25.84628742
1172,0.3,0.525,0.60675,0.6,0.68125,0.9,24.92421488
1173,0.325,0.525,0.602,0.6,0.675,0.825,24.86887798
1174,0.35,0.55,0.605375,0.6,0.675,0.8,25.00953649
1175,0.35,0.5,0.599,0.6,0.675,0.875,24.78125059
1176,0.35,0.525,0.597125,0.6,0.675,0.8,24.82848833
1177,0.375,0.525,0.60425,0.6,0.675,0.85,24.90834109
1178,0.325,0.55,0.598125,0.6,0.675,0.9,24.80186608
1179,0.325,0.525,0.599875,0.6,0.65625,0.85,24.80498038
1180,0.325,0.525,0.606375,0.6,0.7,0.875,24.80951867
1181,0.35,0.525,0.618875,0.625,0.7,0.9,25.81075923
1182,0.35,0.525,0.6015,0.6,0.675,0.9,24.81819044
1183,0.3,0.525,0.594125,0.6,0.65,0.85,24.77792009
1184,0.35,0.525,0.602375,0.6,0.675,0.85,24.82533796
1185,0.3,0.525,0.598,0.6,0.675,0.875,24.7266541
1186,0.35,0.525,0.604875,0.625,0.675,0.85,25.65591542
1187,0.35,0.55,0.613,0.625,0.7,0.825,25.73064543
1188,0.4,0.54375,0.60375,0.6,0.675,0.85,25.02485378
1189,0.325,0.525,0.603625,0.6,0.675,0.9,24.81344531
1190,0.375,0.55,0.618375,0.625,0.675,0.825,25.80534423
1191,0.375,0.54375,0.610625,0.625,0.675,0.85,25.76721675
1192,0.275,0.55,0.613625,0.625,0.675,0.9,25.57741422
1193,0.3,0.54375,0.605625,0.6,0.675,0.875,24.8247732
1194,0.35,0.55,0.61825,0.625,0.675,0.85,25.71650973
1195,0.325,0.525,0.610375,0.625,0.675,0.875,25.68141881
1196,0.3,0.525,0.60125,0.6,0.675,0.85,24.89327749
1197,0.325,0.54375,0.6015,0.6,0.65,0.825,24.87090427
1198,0.375,0.55,0.6165,0.625,0.675,0.825,25.77149853
1199,0.25,0.55,0.608125,0.6,0.675,0.85,24.86266393
1200,0.35,0.575,0.616875,0.625,0.675,0.85,25.7703836
1201,0.325,0.55,0.605875,0.6,0.675,0.825,24.81556901
1202,0.375,0.55,0.62275,0.625,0.7,0.9,25.75550366
1203,0.35,0.55,0.628125,0.65,0.7,0.85,26.71764055
1204,0.35,0.55,0.6155,0.625,0.675,0.875,25.77785455
1205,0.375,0.55,0.629,0.625,0.7,0.875,25.96918256
1206,0.325,0.55,0.614625,0.625,0.7,0.875,25.62247316
1207,0.4,0.55,0.61175,0.6125,0.675,0.9,25.26459795
1208,0.375,0.55,0.613625,0.625,0.675,0.85,25.96079449
1209,0.3,0.55,0.61975,0.625,0.7,0.85,26.03009147
1210,0.3,0.575,0.625,0.625,0.7,0.85,25.81705995
1211,0.375,0.55,0.61425,0.625,0.675,0.875,25.76275362
1212,0.35,0.55,0.617,0.625,0.675,0.925,25.67763487
1213,0.275,0.55,0.609625,0.625,0.675,0.85,25.75962084
1214,0.375,0.54375,0.6035,0.6,0.675,0.9,24.75819742
1215,0.3,0.55,0.618,0.625,0.7,0.85,25.72687624
1216,0.325,0.525,0.6035,0.6,0.675,0.875,24.89204642
1217,0.325,0.55,0.603875,0.6,0.675,0.825,24.94763936
1218,0.35,0.55,0.623,0.625,0.675,0.825,25.94207244
1219,0.375,0.55,0.6185,0.625,0.7,0.95,25.97714166
1220,0.35,0.55,0.6225,0.625,0.7,0.85,25.91457357
1221,0.375,0.525,0.608125,0.625,0.675,0.875,25.68821019
1222,0.35,0.54375,0.61425,0.625,0.675,0.875,25.78750313
1223,0.3,0.55,0.6245,0.625,0.7,0.875,25.82691024
1224,0.425,0.575,0.6325,0.625,0.7,0.85,25.86860578
1225,0.375,0.575,0.6295,0.625,0.7,0.9,25.89458041
1226,0.4,0.55,0.618,0.625,0.7,0.85,25.64884237
1227,0.325,0.525,0.617875,0.625,0.7,0.9,25.84447581
1228,0.225,0.55,0.624625,0.625,0.7,0.9,25.86415901
1229,0.3,0.575,0.624,0.625,0.675,0.875,25.90113623
1230,0.375,0.55,0.629625,0.625,0.7,0.925,25.85336124
1231,0.4,0.55,0.622125,0.625,0.7,0.825,25.91870504
1232,0.375,0.55,0.627625,0.625,0.7,0.875,25.86936838
1233,0.275,0.55,0.61225,0.625,0.7,0.875,25.75439228
1234,0.35,0.55,0.621125,0.625,0.7,0.825,25.77553659
1235,0.4,0.55,0.619125,0.625,0.7,0.85,25.86120153
1236,0.375,0.55,0.620625,0.625,0.675,0.825,25.9429047
1237,0.3,0.575,0.63125,0.625,0.7,0.9,25.92149059
1238,0.3,0.55,0.6155,0.6,0.675,0.9,24.89294626
1239,0.325,0.575,0.62925,0.65,0.7,0.925,26.72507773
1240,0.3,0.55,0.614,0.6125,0.7,0.85,25.27663326
1241,0.4,0.55,0.619,0.625,0.7,0.875,25.74246848
1242,0.275,0.55,0.604875,0.6,0.675,0.925,24.77354839
1243,0.375,0.55,0.619375,0.625,0.7,0.875,25.68471465
1244,0.325,0.575,0.628,0.625,0.7,0.85,25.88350554
1245,0.325,0.55,0.61625,0.625,0.675,0.875,25.77118909
1246,0.325,0.54375,0.6075,0.6,0.675,0.9,24.8977997
1247,0.375,0.55,0.606,0.6,0.675,0.875,25.01352064
1248,0.35,0.55,0.6145,0.625,0.675,0.85,25.8276571
1249,0.325,0.55,0.617875,0.625,0.7,0.85,25.83742716
1250,0.35,0.55,0.620125,0.625,0.7,0.825,25.80314513
1251,0.375,0.55,0.618,0.625,0.7,0.925,25.77524778
1252,0.35,0.55,0.620125,0.625,0.7,0.9,25.99388011
1253,0.25,0.55,0.621875,0.625,0.7,0.825,25.74693307
1254,0.325,0.55,0.6135,0.6125,0.675,0.85,25.28865207
1255,0.325,0.55,0.6125,0.625,0.675,0.9,25.70508801
1256,0.325,0.55,0.608125,0.6125,0.675,0.85,25.30339128
1257,0.35,0.55,0.612,0.625,0.675,0.8,25.78640072
1258,0.325,0.54375,0.611375,0.625,0.675,0.85,25.57674912
1259,0.35,0.55,0.62525,0.625,0.7,0.85,25.88717553
1260,0.325,0.55,0.6085,0.6,0.675,0.825,24.98380502
1261,0.375,0.55,0.618875,0.625,0.7,0.85,25.82046949
1262,0.35,0.575,0.626,0.625,0.7,0.875,25.73346515
1263,0.375,0.55,0.6175,0.625,0.68125,0.825,25.83986631
1264,0.375,0.55,0.6085,0.6,0.675,0.85,24.80541602
1265,0.375,0.525,0.607,0.625,0.675,0.85,25.69700175
1266,0.375,0.55,0.62325,0.625,0.7,0.875,25.94349145
1267,0.35,0.55,0.612875,0.625,0.675,0.85,25.78497354
1268,0.325,0.525,0.611375,0.6,0.7,0.875,24.99160782
1269,0.35,0.55,0.6115,0.6,0.675,0.875,24.92661448
1270,0.325,0.525,0.60075,0.6,0.65,0.875,24.80099595
1271,0.35,0.55,0.61675,0.625,0.7,0.85,25.79274307
1272,0.25,0.55,0.612,0.625,0.675,0.825,25.75599156
1273,0.4,0.55,0.622375,0.625,0.7,0.9,25.78631683
1274,0.35,0.55,0.614875,0.625,0.675,0.8,25.72426281
1275,0.25,0.55,0.619625,0.625,0.675,0.85,25.72454781
1276,0.35,0.55,0.612625,0.625,0.675,0.8,25.7635823
1277,0.325,0.55,0.616625,0.625,0.675,0.85,25.79963797
1278,0.35,0.55,0.622,0.625,0.7,0.9,25.82464627
1279,0.375,0.525,0.607625,0.625,0.675,0.825,25.66463541
1280,0.375,0.525,0.610375,0.625,0.68125,0.9,25.70267234
1281,0.35,0.55,0.621625,0.625,0.7,0.825,25.89109502
1282,0.35,0.55,0.622625,0.625,0.7,0.875,25.87237658
1283,0.375,0.55,0.62425,0.625,0.7,0.9,25.78607739
1284,0.35,0.54375,0.609125,0.6,0.675,0.825,24.95012113
1285,0.35,0.55,0.615375,0.625,0.7,0.825,25.82742928
1286,0.325,0.55,0.6155,0.625,0.675,0.85,25.70153932
1287,0.4,0.55,0.6285,0.625,0.7,0.85,25.93927002
1288,0.3,0.55,0.627,0.65,0.7,0.85,26.80379291
1289,0.4,0.56875,0.635375,0.65,0.7,0.825,26.64559177
1290,0.425,0.575,0.630375,0.625,0.7,0.825,25.76958575
1291,0.35,0.55,0.62875,0.625,0.7,0.9,25.82485995
1292,0.275,0.575,0.627625,0.65,0.7,0.825,26.81996658
1293,0.325,0.55,0.618625,0.625,0.675,0.825,26.07899525
1294,0.425,0.575,0.635375,0.65,0.7,0.875,26.84402919
1295,0.35,0.575,0.63225,0.625,0.7,0.875,25.94037423
1296,0.375,0.55,0.62975,0.65,0.70625,0.85,26.70931021
1297,0.35,0.575,0.636,0.65,0.7,0.85,26.76949646
1298,0.4,0.575,0.6405,0.65,0.7,0.875,26.84737399
1299,0.325,0.55,0.628875,0.625,0.7,0.875,25.78951061
