Generation, Worst, Lower Quartile, Mean, Median, Upper Quartile, Best, Median Fitness
648, 0.3, 0.45, 0.512, 0.5, 0.575, 0.775, 20.681534532502862
649, 0.25, 0.45, 0.5055, 0.5, 0.55, 0.75, 20.66745144975305
650, 0.275, 0.475, 0.525875, 0.525, 0.575, 0.75, 21.501742305125376
651, 0.25, 0.45, 0.512, 0.525, 0.575, 0.75, 21.585031274233565
652, 0.325, 0.45, 0.512875, 0.5, 0.55625, 0.7, 20.81945905732278
653, 0.3, 0.45, 0.512625, 0.525, 0.575, 0.675, 21.5084474632043
654, 0.275, 0.45, 0.5113749999999999, 0.525, 0.575, 0.775, 21.446256119451228
655, 0.3, 0.45, 0.513, 0.525, 0.575, 0.75, 21.491364951555198
656, 0.3, 0.45, 0.51125, 0.5, 0.575, 0.725, 20.832572937451054
657, 0.3, 0.45, 0.52275, 0.525, 0.6, 0.775, 21.62748218218891
658, 0.325, 0.46875, 0.5193749999999999, 0.525, 0.575, 0.725, 21.489238026481928
659, 0.3, 0.45, 0.509375, 0.525, 0.575, 0.775, 21.525154966761452
660, 0.25, 0.475, 0.52175, 0.525, 0.575, 0.75, 21.53828016296433
661, 0.225, 0.475, 0.525, 0.525, 0.575, 0.775, 21.577544506339002
662, 0.275, 0.475, 0.5247499999999999, 0.525, 0.575, 0.8, 21.650582393481955
663, 0.275, 0.475, 0.525625, 0.525, 0.6, 0.825, 21.6648001656943
664, 0.275, 0.45, 0.51675, 0.525, 0.575, 0.75, 21.480495310130138
665, 0.3, 0.45, 0.512625, 0.525, 0.575, 0.775, 21.542555926321008
666, 0.325, 0.45, 0.51775, 0.525, 0.575, 0.75, 21.555849689111305
667, 0.3, 0.45, 0.50575, 0.5, 0.575, 0.775, 20.658421321576007
668, 0.3, 0.475, 0.517375, 0.5, 0.575, 0.7, 20.832592482285232
669, 0.275, 0.45, 0.514, 0.525, 0.575, 0.775, 21.575306464235357
670, 0.3, 0.45, 0.50975, 0.525, 0.55, 0.725, 21.451256992017463
671, 0.275, 0.45, 0.5153749999999999, 0.5, 0.575, 0.75, 20.823895962966816
672, 0.275, 0.475, 0.518875, 0.525, 0.575, 0.7, 21.579889053804166
673, 0.35, 0.475, 0.527625, 0.525, 0.575, 0.75, 21.614051087025803
674, 0.3, 0.475, 0.52275, 0.525, 0.575, 0.725, 21.57906484800169
675, 0.3, 0.475, 0.512625, 0.525, 0.575, 0.725, 21.516833957775717
676, 0.3, 0.475, 0.525, 0.525, 0.575, 0.75, 21.642307912085798
677, 0.3, 0.45, 0.5091249999999999, 0.5, 0.575, 0.7, 20.674017336744512
678, 0.2, 0.45, 0.515, 0.525, 0.575, 0.7, 21.507842866289636
679, 0.3, 0.45, 0.507625, 0.5, 0.55, 0.725, 20.57377231741635
680, 0.275, 0.45, 0.510625, 0.525, 0.575, 0.7, 21.41069889686822
681, 0.3, 0.475, 0.517, 0.525, 0.575, 0.7, 21.631736448049846
682, 0.3, 0.45, 0.511125, 0.5125, 0.575, 0.675, 21.2108974749547
683, 0.325, 0.475, 0.518, 0.525, 0.575, 0.775, 21.48229965152835
684, 0.3, 0.45, 0.50525, 0.5, 0.55625, 0.775, 20.62875732686969
685, 0.25, 0.475, 0.510875, 0.525, 0.575, 0.725, 21.459877317783416
686, 0.275, 0.45, 0.5055, 0.5, 0.55, 0.775, 20.668057117703228
687, 0.3, 0.425, 0.5055, 0.5, 0.575, 0.75, 20.61506487355313
688, 0.275, 0.475, 0.513625, 0.525, 0.55, 0.75, 21.509274916886387
689, 0.325, 0.45, 0.508375, 0.5, 0.575, 0.8, 20.6782071473964
690, 0.25, 0.45, 0.504, 0.525, 0.575, 0.725, 21.473691682612284
691, 0.275, 0.45, 0.51925, 0.525, 0.575, 0.725, 21.60663792784109
692, 0.275, 0.45, 0.515625, 0.525, 0.575, 0.725, 21.589075038339658
693, 0.25, 0.45, 0.507125, 0.5, 0.55, 0.725, 20.6941722192785
694, 0.3, 0.45, 0.508875, 0.5, 0.575, 0.75, 20.625007629757228
695, 0.275, 0.45, 0.507125, 0.5, 0.55625, 0.725, 20.6139086621964
696, 0.275, 0.45, 0.508875, 0.5, 0.575, 0.75, 20.752831877468694
697, 0.275, 0.45, 0.513375, 0.525, 0.575, 0.7, 21.585160927422013
698, 0.275, 0.475, 0.5205, 0.525, 0.575, 0.775, 21.538681084301814
699, 0.275, 0.45, 0.5041249999999999, 0.5, 0.55, 0.725, 20.725359625154702
700, 0.325, 0.45, 0.506875, 0.5, 0.55, 0.775, 20.67491193308087
701, 0.325, 0.45, 0.511125, 0.5, 0.55, 0.775, 20.638517530151873
702, 0.25, 0.475, 0.5185, 0.525, 0.575, 0.75, 21.535215691845387
703, 0.25, 0.45, 0.49725, 0.5, 0.55, 0.7, 20.583424932342595
704, 0.3, 0.475, 0.512625, 0.525, 0.575, 0.7, 21.518721488840715
705, 0.3, 0.475, 0.514, 0.525, 0.575, 0.725, 21.4753823100641
706, 0.3, 0.45, 0.5055, 0.5, 0.55, 0.675, 20.70787618194739
707, 0.25, 0.45, 0.515, 0.5, 0.575, 0.75, 20.807740321194565
708, 0.3, 0.45, 0.513375, 0.525, 0.575, 0.725, 21.50607169165942
709, 0.275, 0.45, 0.50525, 0.5, 0.575, 0.8, 20.624683428620557
710, 0.325, 0.475, 0.5195000000000001, 0.525, 0.575, 0.7, 21.5685629291489
711, 0.3, 0.46875, 0.522, 0.525, 0.575, 0.75, 21.616639252514993
712, 0.3, 0.475, 0.51675, 0.525, 0.575, 0.725, 21.536426510522325
713, 0.25, 0.475, 0.519625, 0.525, 0.575, 0.7, 21.53239226690399
714, 0.325, 0.45, 0.510375, 0.5, 0.575, 0.775, 20.74684292633993
715, 0.275, 0.46875, 0.51725, 0.525, 0.575, 0.725, 21.58088840587735
716, 0.275, 0.475, 0.51525, 0.5125, 0.575, 0.725, 21.14174345916124
717, 0.3, 0.475, 0.51725, 0.5, 0.575, 0.725, 20.82541119236778
718, 0.3, 0.45, 0.52, 0.525, 0.575, 0.75, 21.582376549274287
719, 0.325, 0.46875, 0.51875, 0.525, 0.55625, 0.725, 21.53319068398782
720, 0.225, 0.45, 0.5235000000000001, 0.525, 0.575, 0.725, 21.598737275712246
721, 0.3, 0.45, 0.508375, 0.5, 0.575, 0.775, 20.815240336429916
722, 0.225, 0.475, 0.51725, 0.525, 0.575, 0.775, 21.610735231134782
723, 0.3, 0.475, 0.52025, 0.525, 0.575, 0.775, 21.525568205499297
724, 0.3, 0.475, 0.525625, 0.525, 0.575, 0.725, 21.664821855950194
725, 0.3, 0.475, 0.516125, 0.525, 0.575, 0.725, 21.530062403239057
726, 0.275, 0.475, 0.5233749999999999, 0.525, 0.575, 0.725, 21.644266996027714
727, 0.3, 0.475, 0.520625, 0.525, 0.575, 0.775, 21.566671473708855
728, 0.3, 0.475, 0.5221250000000001, 0.525, 0.575, 0.725, 21.543687981599277
729, 0.3, 0.45, 0.52125, 0.525, 0.575, 0.725, 21.61139288145059
730, 0.275, 0.475, 0.5197499999999999, 0.525, 0.575, 0.75, 21.554382410416956
731, 0.25, 0.45, 0.512625, 0.5, 0.575, 0.725, 20.791243997141756
732, 0.3, 0.45, 0.510625, 0.5, 0.575, 0.725, 20.68244214651596
733, 0.325, 0.45, 0.510625, 0.5, 0.575, 0.75, 20.717977128351194
734, 0.3, 0.475, 0.5265, 0.525, 0.575, 0.725, 21.699049289736163
735, 0.3, 0.475, 0.51125, 0.5, 0.575, 0.7, 20.721005485011318
736, 0.275, 0.475, 0.520875, 0.525, 0.575, 0.725, 21.607627046327494
737, 0.325, 0.475, 0.52625, 0.525, 0.575, 0.8, 21.636300049139702
738, 0.325, 0.475, 0.51775, 0.525, 0.575, 0.725, 21.60655069269552
739, 0.275, 0.45, 0.51725, 0.525, 0.575, 0.825, 21.57826611193294
740, 0.275, 0.475, 0.523875, 0.525, 0.575, 0.75, 21.585913646324084
741, 0.25, 0.475, 0.5335, 0.55, 0.6, 0.775, 22.584966600392796
742, 0.3, 0.45, 0.516, 0.525, 0.575, 0.725, 21.50311928301661
743, 0.3, 0.45, 0.52725, 0.525, 0.575, 0.75, 21.622102239210964
744, 0.35, 0.475, 0.538375, 0.55, 0.6, 0.75, 22.53595668145568
745, 0.325, 0.475, 0.5273749999999999, 0.525, 0.575, 0.75, 21.68257631842932
746, 0.3, 0.475, 0.527875, 0.525, 0.6, 0.75, 21.709628432159555
747, 0.275, 0.45, 0.520375, 0.525, 0.575, 0.8, 21.53319854651572
748, 0.325, 0.475, 0.5349999999999999, 0.55, 0.575, 0.825, 22.572212112610117
749, 0.35, 0.475, 0.536875, 0.525, 0.6, 0.775, 21.71472783381635
750, 0.325, 0.475, 0.5425, 0.55, 0.6, 0.825, 22.564899182272065
751, 0.325, 0.475, 0.533375, 0.55, 0.6, 0.75, 22.587725399920494
752, 0.3, 0.475, 0.536125, 0.525, 0.6, 0.825, 21.900934279608204
753, 0.325, 0.475, 0.526375, 0.525, 0.575, 0.75, 21.663643287446014
754, 0.3, 0.475, 0.53825, 0.525, 0.6, 0.725, 21.710210789519408
755, 0.325, 0.475, 0.5429999999999999, 0.525, 0.6, 0.775, 21.85500129162886
756, 0.3, 0.45, 0.5365, 0.55, 0.6, 0.8, 22.541294715588656
757, 0.325, 0.475, 0.54475, 0.55, 0.6, 0.75, 22.57418898222736
758, 0.3, 0.475, 0.532, 0.525, 0.575, 0.775, 21.827029215153765
759, 0.35, 0.475, 0.533875, 0.525, 0.6, 0.725, 21.779343244805638
760, 0.3, 0.5, 0.544125, 0.55, 0.6, 0.75, 22.544328721494384
761, 0.275, 0.45, 0.52275, 0.525, 0.575, 0.75, 21.66785781947513
762, 0.35, 0.475, 0.534625, 0.525, 0.575, 0.775, 21.769479516287156
763, 0.275, 0.475, 0.52925, 0.525, 0.575, 0.775, 21.67933881620122
764, 0.3, 0.475, 0.534125, 0.55, 0.6, 0.8, 22.430793130287206
765, 0.35, 0.475, 0.54, 0.55, 0.6, 0.75, 22.52670657274376
766, 0.325, 0.475, 0.5351250000000001, 0.525, 0.575, 0.825, 21.744169767897333
767, 0.3, 0.475, 0.5429999999999999, 0.55, 0.6, 0.75, 22.696149059660513
768, 0.25, 0.475, 0.5245, 0.525, 0.575, 0.825, 21.65274231064393
769, 0.3, 0.475, 0.527875, 0.525, 0.6, 0.725, 21.73653581575897
770, 0.325, 0.45, 0.525625, 0.525, 0.6, 0.75, 21.634180306584533
771, 0.35, 0.5, 0.533125, 0.525, 0.575, 0.75, 21.65085139084405
772, 0.3, 0.475, 0.5349999999999999, 0.55, 0.6, 0.75, 22.573591267150405
773, 0.325, 0.475, 0.5347500000000001, 0.525, 0.6, 0.8, 21.783204004391692
774, 0.3, 0.475, 0.538125, 0.525, 0.6, 0.75, 21.76645948380968
775, 0.3, 0.475, 0.53725, 0.525, 0.6, 0.75, 21.726546007645688
776, 0.25, 0.475, 0.5387500000000001, 0.55, 0.6, 0.775, 22.462442264920902
777, 0.3, 0.475, 0.5363749999999999, 0.55, 0.6, 0.725, 22.593952562584867
778, 0.275, 0.475, 0.5265, 0.525, 0.575, 0.775, 21.584147710052264
779, 0.275, 0.475, 0.5389999999999999, 0.55, 0.6, 0.725, 22.540236327808767
780, 0.325, 0.475, 0.538125, 0.5375, 0.6, 0.75, 22.206650718815855
781, 0.3, 0.475, 0.54075, 0.525, 0.6, 0.775, 21.892853619543295
782, 0.325, 0.49375, 0.541625, 0.55, 0.6, 0.8, 22.64704804355688
783, 0.275, 0.475, 0.5431250000000001, 0.55, 0.6, 0.775, 22.57676538623363
784, 0.275, 0.475, 0.54425, 0.55, 0.60625, 0.725, 22.726391531416503
785, 0.15, 0.5, 0.541125, 0.55, 0.575, 0.75, 22.567758991251075
786, 0.325, 0.475, 0.533, 0.525, 0.6, 0.75, 21.74093947057058
787, 0.35, 0.49375, 0.538875, 0.55, 0.575, 0.725, 22.580710937358532
788, 0.3, 0.475, 0.531875, 0.525, 0.58125, 0.8, 21.92836118310354
789, 0.35, 0.475, 0.54125, 0.55, 0.6, 0.75, 22.513309515994393
790, 0.325, 0.475, 0.5385, 0.525, 0.6, 0.825, 21.885693435177178
791, 0.325, 0.5, 0.548, 0.55, 0.6, 0.75, 22.66868127632822
792, 0.325, 0.5, 0.5455, 0.55, 0.6, 0.75, 22.782187683480238
793, 0.325, 0.475, 0.547375, 0.55, 0.6, 0.775, 22.67764759032022
794, 0.35, 0.5, 0.54925, 0.55, 0.6, 0.775, 22.72613927882273
795, 0.3, 0.5, 0.5466249999999999, 0.55, 0.6, 0.775, 22.66167944385164
796, 0.3, 0.475, 0.540125, 0.55, 0.6, 0.8, 22.5647316904291
797, 0.275, 0.475, 0.5365, 0.55, 0.6, 0.725, 22.559493343327496
798, 0.325, 0.475, 0.536875, 0.525, 0.6, 0.775, 21.700508278939726
799, 0.35, 0.5, 0.5471250000000001, 0.525, 0.6, 0.775, 21.927504006801634
800, 0.325, 0.475, 0.548875, 0.55, 0.60625, 0.825, 22.68974489423125
801, 0.35, 0.5, 0.544625, 0.55, 0.6, 0.725, 22.6090985693766
802, 0.325, 0.475, 0.54625, 0.55, 0.6, 0.8, 22.502127387840627
803, 0.3, 0.475, 0.5417500000000001, 0.525, 0.6, 0.775, 21.826689726655832
804, 0.3, 0.475, 0.544125, 0.55, 0.6, 0.775, 22.700110198940774
805, 0.325, 0.475, 0.54775, 0.55, 0.6, 0.825, 22.573630166146266
806, 0.35, 0.475, 0.549, 0.55, 0.60625, 0.8, 22.611418449661468
807, 0.325, 0.5, 0.5506249999999999, 0.55, 0.6, 0.75, 22.715144198154476
808, 0.3, 0.475, 0.54475, 0.55, 0.6, 0.8, 22.749530629815396
809, 0.275, 0.475, 0.5427500000000001, 0.55, 0.6, 0.85, 22.598052768919793
810, 0.35, 0.5, 0.552625, 0.575, 0.6, 0.8, 23.591413798209963
811, 0.325, 0.475, 0.530375, 0.525, 0.6, 0.75, 21.614804650458836
812, 0.325, 0.5, 0.543625, 0.55, 0.6, 0.725, 22.5662058485159
813, 0.25, 0.475, 0.545875, 0.55, 0.6, 0.775, 22.71192884526016
814, 0.3, 0.5, 0.5455, 0.55, 0.6, 0.775, 22.52448010716425
815, 0.325, 0.5, 0.550125, 0.55, 0.6, 0.8, 22.714579839269206
816, 0.35, 0.475, 0.542875, 0.525, 0.6, 0.85, 21.862683907880353
817, 0.275, 0.475, 0.5247499999999999, 0.525, 0.575, 0.775, 21.67295515720673
818, 0.275, 0.475, 0.536125, 0.55, 0.6, 0.8, 22.662368622236677
819, 0.3, 0.5, 0.549625, 0.55, 0.6, 0.825, 22.69866666434001
820, 0.275, 0.475, 0.542, 0.5375, 0.6, 0.875, 22.169094304230967
821, 0.275, 0.475, 0.5353749999999999, 0.525, 0.6, 0.725, 21.84239662116685
822, 0.3, 0.475, 0.54425, 0.55, 0.6, 0.75, 22.65686399429667
823, 0.35, 0.5, 0.5507500000000001, 0.55, 0.6, 0.85, 22.62214595128183
824, 0.3, 0.5, 0.549, 0.55, 0.6, 0.75, 22.710212932716836
825, 0.3, 0.475, 0.545875, 0.55, 0.625, 0.775, 22.60955510143971
826, 0.3, 0.475, 0.538625, 0.525, 0.6, 0.75, 22.003769634988146
827, 0.3, 0.475, 0.529625, 0.525, 0.6, 0.675, 21.793334908541922
828, 0.325, 0.475, 0.53225, 0.525, 0.6, 0.75, 21.75484375827359
829, 0.3, 0.45, 0.521625, 0.525, 0.575, 0.775, 21.551310926269082
830, 0.325, 0.475, 0.54075, 0.55, 0.6, 0.75, 22.480474708470112
831, 0.325, 0.475, 0.541125, 0.55, 0.6, 0.725, 22.575984267748808
832, 0.325, 0.475, 0.540625, 0.55, 0.6, 0.75, 22.6753333550056
833, 0.35, 0.5, 0.5425, 0.55, 0.6, 0.75, 22.63304740723816
834, 0.25, 0.475, 0.5345, 0.525, 0.6, 0.725, 21.955900944992134
835, 0.3, 0.475, 0.53525, 0.525, 0.6, 0.775, 21.80338576462728
836, 0.275, 0.475, 0.5335, 0.525, 0.6, 0.775, 21.756971366749084
837, 0.3, 0.5, 0.549125, 0.55, 0.6, 0.725, 22.541367241186972
838, 0.3, 0.475, 0.5429999999999999, 0.55, 0.6, 0.75, 22.562707780029903
839, 0.25, 0.475, 0.537625, 0.55, 0.6, 0.825, 22.530758985057425
840, 0.325, 0.475, 0.535875, 0.525, 0.6, 0.75, 21.887489189911264
841, 0.3, 0.475, 0.5365, 0.525, 0.6, 0.75, 21.687279780038715
842, 0.2, 0.475, 0.53525, 0.5375, 0.6, 0.8, 22.115843301152825
843, 0.3, 0.475, 0.544, 0.55, 0.6, 0.775, 22.5006033747474
844, 0.275, 0.475, 0.54425, 0.55, 0.6, 0.775, 22.535543962416448
845, 0.3, 0.475, 0.545375, 0.525, 0.60625, 0.775, 22.008370792156093
846, 0.3, 0.475, 0.545375, 0.525, 0.6, 0.775, 21.760163279572446
847, 0.35, 0.475, 0.548625, 0.55, 0.6, 0.825, 22.615605247061158
848, 0.275, 0.475, 0.547625, 0.55, 0.60625, 0.775, 22.56738411633181
849, 0.325, 0.475, 0.543625, 0.55, 0.6, 0.75, 22.66749059187157
850, 0.3, 0.475, 0.5375, 0.5375, 0.6, 0.775, 22.178372419410145
851, 0.35, 0.5, 0.54575, 0.55, 0.6, 0.75, 22.5913193486996
852, 0.325, 0.49375, 0.54325, 0.55, 0.6, 0.775, 22.541657175587666
853, 0.275, 0.49375, 0.545125, 0.55, 0.6, 0.75, 22.674290411381726
854, 0.3, 0.475, 0.538375, 0.55, 0.6, 0.75, 22.517867242354086
855, 0.3, 0.49375, 0.543875, 0.55, 0.6, 0.775, 22.54523868337121
856, 0.3, 0.5, 0.5546249999999999, 0.5625, 0.625, 0.775, 23.24168580937228
857, 0.325, 0.5, 0.546125, 0.55, 0.6, 0.7, 22.809827844377004
858, 0.3, 0.5, 0.548125, 0.55, 0.6, 0.775, 22.630463979385596
859, 0.3, 0.475, 0.5431250000000001, 0.55, 0.6, 0.85, 22.563203077484694
860, 0.3, 0.475, 0.539875, 0.55, 0.6, 0.775, 22.625796229277526
861, 0.275, 0.5, 0.5403749999999999, 0.55, 0.6, 0.825, 22.538407588688642
862, 0.325, 0.49375, 0.54775, 0.55, 0.6, 0.775, 22.632967454834077
863, 0.325, 0.475, 0.540875, 0.55, 0.6, 0.8, 22.645340398374323
864, 0.3, 0.5, 0.54475, 0.525, 0.625, 0.75, 21.913165295477718
865, 0.325, 0.475, 0.5395, 0.55, 0.6, 0.75, 22.474026410619004
866, 0.3, 0.5, 0.5535, 0.55, 0.6, 0.775, 22.728458544870612
867, 0.325, 0.49375, 0.547625, 0.55, 0.6, 0.8, 22.701809846531603
868, 0.3, 0.5, 0.548, 0.55, 0.625, 0.775, 22.612816907834613
869, 0.325, 0.475, 0.535875, 0.55, 0.6, 0.775, 22.522979291641853
870, 0.25, 0.5, 0.54925, 0.55, 0.6, 0.775, 22.672029572990965
871, 0.3, 0.475, 0.5433749999999999, 0.55, 0.6, 0.75, 22.526970434645335
872, 0.325, 0.475, 0.5427500000000001, 0.55, 0.6, 0.8, 22.66969188093956
873, 0.35, 0.475, 0.5485, 0.55, 0.6, 0.775, 22.66631227663896
874, 0.3, 0.49375, 0.54325, 0.55, 0.6, 0.775, 22.462671987899352
875, 0.325, 0.475, 0.545875, 0.55, 0.6, 0.775, 22.701841635153812
876, 0.3, 0.475, 0.52975, 0.525, 0.6, 0.8, 21.699502766869692
877, 0.35, 0.5, 0.55025, 0.55, 0.6, 0.775, 22.608631814984943
878, 0.3, 0.475, 0.5405, 0.55, 0.6, 0.725, 22.622009330764598
879, 0.35, 0.475, 0.540125, 0.55, 0.6, 0.775, 22.56181488047897
880, 0.35, 0.475, 0.54375, 0.55, 0.6, 0.775, 22.477739682310023
881, 0.325, 0.5, 0.549, 0.55, 0.6, 0.825, 22.65265238317631
882, 0.375, 0.5, 0.5585, 0.55, 0.625, 0.85, 22.769024613040955
883, 0.275, 0.475, 0.544125, 0.55, 0.6, 0.875, 22.640907472502924
884, 0.3, 0.5, 0.545375, 0.55, 0.6, 0.75, 22.66840888562185
885, 0.35, 0.5, 0.5515, 0.55, 0.6, 0.775, 22.669496412749723
886, 0.35, 0.5, 0.549875, 0.55, 0.6, 0.725, 22.70715518631057
887, 0.3, 0.5, 0.5559999999999999, 0.55, 0.6, 0.75, 22.75880618839971
888, 0.3, 0.5, 0.54575, 0.55, 0.6, 0.75, 22.73921974481179
889, 0.325, 0.5, 0.55575, 0.55, 0.6, 0.75, 22.84821872287488
890, 0.325, 0.475, 0.5433749999999999, 0.55, 0.6, 0.8, 22.607782664629543
891, 0.325, 0.5, 0.5485, 0.55, 0.6, 0.8, 22.675442658046485
892, 0.325, 0.5, 0.549625, 0.55, 0.6, 0.775, 22.64663266636271
893, 0.35, 0.475, 0.54, 0.5375, 0.6, 0.8, 22.2745193795945
894, 0.325, 0.5, 0.555125, 0.55, 0.6, 0.8, 22.797909498054526
895, 0.3, 0.5, 0.545, 0.55, 0.6, 0.825, 22.68206757771481
896, 0.325, 0.475, 0.535625, 0.55, 0.58125, 0.775, 22.57224727967892
897, 0.325, 0.5, 0.547375, 0.55, 0.6, 0.75, 22.67912769794397
898, 0.375, 0.5, 0.5559999999999999, 0.55, 0.625, 0.775, 22.711442263523573
899, 0.35, 0.5, 0.554875, 0.55, 0.6, 0.75, 22.655004961244806
900, 0.35, 0.49375, 0.5493750000000001, 0.55, 0.6, 0.75, 22.772111193569913
901, 0.35, 0.5, 0.541375, 0.55, 0.6, 0.825, 22.676355371380147
902, 0.35, 0.5, 0.548625, 0.55, 0.6, 0.75, 22.65711016645547
903, 0.325, 0.5, 0.5586249999999999, 0.5625, 0.625, 0.8, 23.224638126938714
904, 0.3, 0.5, 0.55625, 0.55, 0.625, 0.8, 22.758200926553286
905, 0.3, 0.475, 0.538875, 0.525, 0.6, 0.75, 21.928156283478863
906, 0.325, 0.5, 0.547625, 0.55, 0.6, 0.725, 22.654752256172472
907, 0.325, 0.5, 0.553, 0.5625, 0.6, 0.775, 23.218673887095783
908, 0.3, 0.5, 0.55675, 0.55, 0.625, 0.775, 22.96322913195339
909, 0.3, 0.51875, 0.564375, 0.55, 0.625, 0.8, 22.996560599689587
910, 0.3, 0.5, 0.56375, 0.55, 0.625, 0.8, 22.779640780085074
911, 0.325, 0.5, 0.548375, 0.525, 0.6, 0.75, 21.80511550710164
912, 0.35, 0.5, 0.556375, 0.55, 0.6, 0.75, 22.839466027569827
913, 0.3, 0.5, 0.5506249999999999, 0.55, 0.6, 0.75, 22.75066810997349
914, 0.35, 0.5, 0.5622499999999999, 0.55, 0.625, 0.8, 22.90538414442748
915, 0.35, 0.5, 0.5509999999999999, 0.55, 0.6, 0.8, 22.66177950764741
916, 0.25, 0.5, 0.562, 0.55, 0.625, 0.8, 22.816302186957977
917, 0.35, 0.5, 0.5546249999999999, 0.55, 0.60625, 0.8, 22.733243388165096
918, 0.325, 0.5, 0.5585, 0.55, 0.625, 0.8, 22.73662664740418
919, 0.35, 0.5, 0.561, 0.55, 0.6, 0.775, 22.902898958280254
920, 0.3, 0.5, 0.55225, 0.55, 0.6, 0.775, 22.74271326027899
921, 0.275, 0.5, 0.560375, 0.575, 0.625, 0.775, 23.572292838880504
922, 0.3, 0.5, 0.555625, 0.55, 0.6, 0.8, 22.67386667808576
923, 0.35, 0.5, 0.564125, 0.55, 0.625, 0.825, 22.83069338087836
924, 0.35, 0.5, 0.56075, 0.55, 0.625, 0.775, 22.84194269761661
925, 0.3, 0.5, 0.553875, 0.55, 0.625, 0.75, 22.730832958903378
926, 0.325, 0.5, 0.54725, 0.55, 0.6, 0.775, 22.62423945404032
927, 0.325, 0.5, 0.558, 0.55, 0.625, 0.825, 22.677721961550056
928, 0.325, 0.5, 0.5509999999999999, 0.55, 0.6, 0.825, 22.786032235693483
929, 0.35, 0.475, 0.54575, 0.55, 0.625, 0.85, 22.52405949770013
930, 0.3, 0.5, 0.5575, 0.55, 0.6, 0.825, 22.8733792459953
931, 0.325, 0.475, 0.545, 0.55, 0.6, 0.75, 22.690877681000636
932, 0.325, 0.525, 0.573625, 0.575, 0.65, 0.8, 23.89771826634138
933, 0.275, 0.525, 0.570875, 0.575, 0.625, 0.775, 23.67296381598405
934, 0.275, 0.5, 0.557125, 0.55, 0.625, 0.775, 22.881184748815475
935, 0.35, 0.525, 0.568375, 0.575, 0.625, 0.825, 23.65553069679725
936, 0.325, 0.5, 0.5655, 0.575, 0.65, 0.775, 23.587234141978673
937, 0.35, 0.5, 0.5655, 0.575, 0.625, 0.8, 23.49349735956052
938, 0.35, 0.5, 0.568375, 0.575, 0.625, 0.775, 23.61914680273266
939, 0.275, 0.5, 0.559125, 0.55, 0.625, 0.775, 22.817201957628768
940, 0.25, 0.5, 0.5549999999999999, 0.55, 0.625, 0.75, 22.937473615096224
941, 0.35, 0.5, 0.557125, 0.55, 0.625, 0.8, 22.779826626862246
942, 0.375, 0.5, 0.56025, 0.55, 0.625, 0.75, 22.847688976124118
943, 0.35, 0.5, 0.55675, 0.5625, 0.625, 0.75, 23.254302442530495
944, 0.3, 0.5, 0.563375, 0.575, 0.625, 0.85, 23.564741933450982
945, 0.35, 0.51875, 0.562875, 0.575, 0.60625, 0.775, 23.596026478914737
946, 0.325, 0.525, 0.569125, 0.575, 0.625, 0.8, 23.675546517839294
947, 0.275, 0.51875, 0.563625, 0.5625, 0.625, 0.8, 23.269016658005476
948, 0.35, 0.525, 0.57525, 0.575, 0.625, 0.775, 23.884668498123137
949, 0.35, 0.51875, 0.564875, 0.575, 0.625, 0.775, 23.670468071778817
950, 0.35, 0.5, 0.564875, 0.575, 0.625, 0.775, 23.732394207216853
951, 0.325, 0.5, 0.5533750000000001, 0.55, 0.625, 0.725, 22.784469327403592
952, 0.4, 0.51875, 0.571, 0.575, 0.625, 0.8, 23.680656646628567
953, 0.325, 0.5, 0.563, 0.575, 0.625, 0.85, 23.536305694951714
954, 0.35, 0.525, 0.5626249999999999, 0.55, 0.60625, 0.775, 22.789381358382407
955, 0.35, 0.5, 0.560875, 0.55, 0.625, 0.825, 22.819592208267487
956, 0.3, 0.5, 0.560125, 0.55, 0.625, 0.725, 22.86498718035572
957, 0.3, 0.5, 0.5665, 0.55, 0.625, 0.825, 22.80561922028406
958, 0.275, 0.5, 0.563875, 0.575, 0.625, 0.825, 23.621583128386884
959, 0.35, 0.525, 0.570875, 0.575, 0.625, 0.725, 23.767046487015712
960, 0.375, 0.525, 0.5706249999999999, 0.575, 0.625, 0.75, 23.720528950415485
961, 0.3, 0.525, 0.572, 0.575, 0.625, 0.8, 23.639361137376415
962, 0.35, 0.525, 0.575, 0.575, 0.625, 0.8, 23.724515407966255
963, 0.375, 0.525, 0.581, 0.575, 0.65, 0.825, 23.802633612498646
964, 0.325, 0.525, 0.5755, 0.575, 0.625, 0.85, 23.890541934231678
965, 0.35, 0.525, 0.58075, 0.575, 0.625, 0.75, 23.947205141368492
966, 0.35, 0.525, 0.580375, 0.575, 0.65, 0.775, 23.927462412136293
967, 0.375, 0.54375, 0.588, 0.6, 0.65, 0.775, 24.565399583542675
968, 0.325, 0.525, 0.5822499999999999, 0.575, 0.65, 0.85, 23.810813099519034
969, 0.35, 0.525, 0.5806250000000001, 0.575, 0.63125, 0.85, 23.810560882486055
970, 0.375, 0.5, 0.5755, 0.575, 0.625, 0.775, 23.780845008119407
971, 0.3, 0.525, 0.567875, 0.575, 0.625, 0.875, 23.651061278972897
972, 0.3, 0.525, 0.5820000000000001, 0.575, 0.65, 0.775, 23.90648981048799
973, 0.35, 0.525, 0.578125, 0.575, 0.65, 0.8, 23.81692872794565
974, 0.425, 0.525, 0.588125, 0.575, 0.65, 0.825, 24.008010758426234
