Generation, Worst, Lower Quartile, Mean, Median, Upper Quartile, Best
1283, 0.36501825215968803, 0.6420948174594431, 0.6969610471390963, 0.6990306901456093, 0.7584784889467686, 0.9549676331019136
1284, 0.38989547056559404, 0.6445105633731036, 0.6997795682038019, 0.6980519805601985, 0.7718281028923746, 0.9315650357543295
1285, 0.36141660920173135, 0.6450837854396377, 0.7013845742229174, 0.7014716519149319, 0.7617602855635699, 0.9583130897638084
1286, 0.4361153842463389, 0.6272197343183723, 0.6916968842199179, 0.6964637622666887, 0.7505835988693661, 0.9616330498887573
1287, 0.439274687740837, 0.6423952910308691, 0.6947211444563692, 0.6979425667910482, 0.755273370664968, 0.9083005159319117
1288, 0.4121532205169748, 0.6415500426195173, 0.6948351858846344, 0.6982389498315384, 0.7576923115429945, 0.9323965873738572
1289, 0.410939372416942, 0.6422818399785027, 0.6977655094862771, 0.6998034946219894, 0.7702492288392359, 0.9623517450276331
1290, 0.36214878499714465, 0.6466013482194246, 0.7004574138743566, 0.7014934188920496, 0.7674486445820013, 1.006569073644648
1291, 0.4128978750522029, 0.6417196266649035, 0.696468243570356, 0.6982395853778325, 0.7540278075595919, 0.935021041914802
1292, 0.38483205266957643, 0.6431292349608677, 0.6998157779576376, 0.6991887798014563, 0.772049022760633, 0.962613327196897
1293, 0.43979182555981866, 0.6407641235559437, 0.6969884109427216, 0.6989950231771083, 0.7578576504396917, 0.9614904835318729
1294, 0.40988710908118664, 0.6422060034148455, 0.697236922570411, 0.6989767945566587, 0.7529925959657743, 0.9532442530833418
1295, 0.38616554620842025, 0.6432911919860154, 0.6989851634253255, 0.6994293229094446, 0.7707336774813796, 0.9542194768235092
1296, 0.38828221984678757, 0.6465598988394106, 0.7028627588450254, 0.7013556480066757, 0.7580609497305849, 0.9395406912549216
1297, 0.4113476114929404, 0.6457601399430605, 0.7021161413432108, 0.7005441279878073, 0.758247217106691, 0.9507976200549486
1298, 0.4112335054557074, 0.6437447873986439, 0.7001954692124702, 0.6987409951640633, 0.7720200170172662, 0.9318142450104265
1299, 0.3856044151513173, 0.6439236530097346, 0.6999747385160682, 0.7024357819286712, 0.757752542412417, 0.9602826148063512
1300, 0.4099938725991571, 0.6449034037563565, 0.7033890383806173, 0.7012771831347504, 0.7698137910111231, 0.9249393292101532
1301, 0.4132301472540293, 0.6468088111579056, 0.7076085111770235, 0.7028248378153824, 0.7739731176169732, 0.9306912376263601
1302, 0.4620624595052746, 0.6463706748264667, 0.702998896615983, 0.7035515098542652, 0.7535551886044823, 0.9306301013492586
1303, 0.41083615343159596, 0.6463336471673222, 0.7044647111686289, 0.7015060528720314, 0.7715427016634917, 0.9847840400916553
1304, 0.3850244876760169, 0.645567239645491, 0.7028201341278788, 0.6995994518580747, 0.7716726192371554, 0.9369961507172645
1305, 0.35891779791977985, 0.643509125106353, 0.695672545133878, 0.6985874588659144, 0.7514745322875114, 0.93097723039956
1306, 0.35713963726185644, 0.6445971192365634, 0.7007922691552444, 0.717613142527855, 0.7712167955088711, 0.9315442656231326
1307, 0.38688828238524164, 0.6424117835757048, 0.6976146176970038, 0.699990266472666, 0.7696125186383499, 0.9329732449357747
1308, 0.3339723738677911, 0.6438392574238264, 0.6995856132253613, 0.7000726173201736, 0.7698001395142331, 0.9126741212298194
1309, 0.358088263078366, 0.6441840325829078, 0.7000186598208877, 0.6999420506226774, 0.7687254975047523, 0.9369901206449602
1310, 0.33571824466918987, 0.6430905769096013, 0.6971338008596156, 0.6994494525682999, 0.7693604914188663, 0.9271706356806944
1311, 0.36561730242814816, 0.6463481706492096, 0.701285218157656, 0.70161520521761, 0.7566197353221659, 0.9329073305160979
1312, 0.31039336720183697, 0.6431157866894553, 0.6980317260184485, 0.7017764487718792, 0.7692302148504704, 0.9798872996115142
1313, 0.3073836016210708, 0.6450885976284828, 0.7021049683852387, 0.7001788967489047, 0.7729968723441429, 0.9307017884810358
1314, 0.3884495911332329, 0.644883073196602, 0.7021649244800516, 0.699608524353821, 0.7711262965569576, 1.0027900621995545
1315, 0.386528596967201, 0.6362194023323366, 0.6945104251848041, 0.6973277552642084, 0.7512558428415267, 0.9846956506469065
1316, 0.4133202557211324, 0.6438333375279462, 0.6995617189885094, 0.6994463715361668, 0.7674448339274851, 0.9512363018639695
1317, 0.38760619413864683, 0.6439211554486168, 0.6964523602391957, 0.6999328928185007, 0.7564256126804519, 0.9305460571349844
1318, 0.3629520595250383, 0.6451265411806468, 0.6999869070077421, 0.699835660661799, 0.765629234278234, 0.9135169104501429
1319, 0.3844072675590072, 0.6426040636048402, 0.696504794492051, 0.699707334795517, 0.7698321237228906, 0.9564970237233815
1320, 0.35805634864070973, 0.6444017080059431, 0.6993588961618342, 0.6989951173076191, 0.771281936031345, 0.9840033914144561
1321, 0.35882841639788565, 0.6464167828305565, 0.706119019692711, 0.7040866788253854, 0.7721947959128784, 0.9344790665832436
1322, 0.3577320085375363, 0.6415575014468207, 0.6946503790202886, 0.6973515890219282, 0.7525115466990082, 0.9066646737929919
1323, 0.4130798552049157, 0.6422907952842537, 0.6965237857238951, 0.6982035668363016, 0.753240494371307, 0.9337258262086537
1324, 0.4103013939766864, 0.642259753010904, 0.6960588389988366, 0.6979123116252011, 0.7536413523783498, 0.9785708211295951
1325, 0.38547083694660544, 0.6423504584597819, 0.6983843193293559, 0.698588507543601, 0.7575292832346293, 0.9633268659800549
1326, 0.3633020232126575, 0.6429181233477802, 0.6988182000072904, 0.6990457106434211, 0.7691772634231071, 0.9655707748085328
1327, 0.3597590469279738, 0.6425067086402743, 0.6961341943742891, 0.6981296439529654, 0.7534894875075757, 0.9541282081857053
1328, 0.38711642189034656, 0.6423110543462278, 0.6989898167418115, 0.6996342505162534, 0.7611422356602758, 0.9278463798386406
1329, 0.3331130834422023, 0.641738626130547, 0.6968708461815505, 0.6976732169763046, 0.7539620845139079, 0.960788238523452
1330, 0.33643108300855973, 0.6416273406240026, 0.696261762092486, 0.6975473304414402, 0.7543218914283922, 0.9050110208854871
1331, 0.4354324206410289, 0.6459082082365237, 0.7040693206320939, 0.7041676917720003, 0.7681350810732199, 0.9582984904536976
1332, 0.3933115022836985, 0.6475921208527197, 0.7052712782235068, 0.7066111253653304, 0.7704809446107532, 0.908039187259099
1333, 0.3067572831324981, 0.6456708154312019, 0.7021997437398821, 0.7120135304620022, 0.753580013082422, 0.959547342814137
1334, 0.4115136579664781, 0.647629995131663, 0.705203149312502, 0.7120944337471735, 0.7715410340497211, 0.958436857771316
1335, 0.33216557642329725, 0.644112957569619, 0.7020307963449264, 0.7008691490230591, 0.7676855280554965, 0.955125375339267
1336, 0.411750851498608, 0.6464606436752561, 0.7042643940290452, 0.7049485754442733, 0.7715081196899967, 1.004632332567211
1337, 0.4073606121002891, 0.6475110260728868, 0.7058163518771051, 0.7166964104798781, 0.7722220145250607, 0.9842223657709079
1338, 0.38504453303507663, 0.6453328107307084, 0.7022928315053676, 0.7000524918648423, 0.7695852162041767, 0.9259459031507262
1339, 0.4383890679601805, 0.6475401784063697, 0.7100776283210083, 0.7198171265941365, 0.7748421852484112, 0.9823146878438344
1340, 0.46239140784049393, 0.643798772167357, 0.6986579108885592, 0.6990076060379752, 0.7546016495880088, 0.9300187602134928
1341, 0.38540566488247247, 0.6481030154839128, 0.7093506611558933, 0.7197055755907144, 0.774509762998306, 0.9299417638867933
1342, 0.4084648539034661, 0.6460339640616919, 0.7063260313910023, 0.7033489604386723, 0.7717956903034701, 0.9305643456712633
1343, 0.284030922817913, 0.6468896392767447, 0.7019534385464692, 0.7016140625683027, 0.7703429121469546, 0.9364046944705893
1344, 0.41262536475768663, 0.6448334191432592, 0.7009351849817074, 0.6994662854880442, 0.7539554254017536, 0.9846979894061973
1345, 0.43848255234337125, 0.6455653369781268, 0.7006631101147954, 0.6998888937956865, 0.7570383220522908, 0.963430762670354
1346, 0.3616372656754237, 0.6475468519779739, 0.7056978785529179, 0.7051404222182774, 0.772686566342292, 0.9867316608275954
1347, 0.4143508504649952, 0.6468226276351856, 0.7064021797712241, 0.7110722777746165, 0.7725091742790524, 0.9549831586323491
1348, 0.36233388117531506, 0.6439757183821958, 0.6987679844563408, 0.6991889991984268, 0.7542964545917297, 0.9858948027093011
1349, 0.43794616062532865, 0.6463835214534428, 0.7056053807397817, 0.7033148072718849, 0.771836578632691, 0.9793139036519
1350, 0.4168924912124233, 0.6429162132910716, 0.7014981632033624, 0.6998188425359739, 0.7547584196622843, 0.9516930784053688
1351, 0.4147379700374715, 0.6453731064754705, 0.7026762719034196, 0.7003461093720357, 0.7715054306117828, 0.9314409938054931
1352, 0.36150778716850185, 0.6462239500003255, 0.7034288043347637, 0.7009802406174008, 0.7712969039573601, 0.9522317763657112
1353, 0.3614697222225787, 0.6478598824964422, 0.7058931359367844, 0.7009651396299518, 0.7699459914859321, 0.9344596918426806
1354, 0.36270749434915256, 0.6433907199088557, 0.700744720752504, 0.6992859849131852, 0.7715020893810902, 0.9547863943562598
1355, 0.3631970492927023, 0.6439119674586896, 0.7012427963771278, 0.7003368951369453, 0.7574012827156119, 0.9620253785084738
1356, 0.3592959636109122, 0.6455349607985461, 0.7038593919670653, 0.7013539599293558, 0.7716086707716622, 0.9727045018869754
1357, 0.33470713183914086, 0.6460744183304475, 0.703349121461027, 0.702722394286074, 0.7705673065665692, 0.9312743945038813
1358, 0.4086829864061574, 0.644911924150122, 0.7038701253188673, 0.7014538327594566, 0.7717595867613695, 0.9340491001235526
1359, 0.36649151074293795, 0.6455342768893249, 0.7047854437847716, 0.7180406609554048, 0.7731780362215441, 0.9608634386301613
1360, 0.4128459618433983, 0.6463901094262973, 0.7041859446047201, 0.7016685623821383, 0.7607060712124991, 0.9609559168356382
1361, 0.413737449984415, 0.6458727493719922, 0.7047829084006434, 0.7008624852504832, 0.7729253204563031, 0.9557652563936069
1362, 0.38818005502733505, 0.6469494657762949, 0.6995225668904516, 0.7004653430078756, 0.7523097953533704, 0.9874826820569609
1363, 0.3589710191396563, 0.6443766041892309, 0.7012718682643759, 0.7019006617049992, 0.7735122548945319, 0.961137709256573
1364, 0.3655260465026101, 0.6466079308644106, 0.7056453278122241, 0.7178968749570281, 0.770365370692145, 0.9360730497250301
1365, 0.36349789387116377, 0.6452429767747433, 0.7031449043279338, 0.700821120847048, 0.7715359867994335, 0.9332054985270022
1366, 0.41184392202771825, 0.6466929879761314, 0.7059106374981361, 0.7022988013888183, 0.7739502187814421, 0.9297053025916535
1367, 0.4363956513964264, 0.6469159571408933, 0.7078651129849428, 0.7192616393071838, 0.7727350743355349, 0.9133484404532437
1368, 0.38863914361504576, 0.6470351135499709, 0.7075965088493135, 0.715225836743099, 0.7730751893459794, 0.9332132933069335
1369, 0.41374908142567185, 0.6477553102394864, 0.7049129355154949, 0.7022405263514214, 0.7550220548756947, 0.9596934581706551
1370, 0.3883151644660047, 0.6474144339544365, 0.7058011129222193, 0.7163175295943999, 0.7706197149117695, 0.9376469882976698
1371, 0.4103968225222475, 0.6467317569375006, 0.7034189268837648, 0.7009942980566789, 0.7710987937844845, 0.9548049407936862
1372, 0.4377624727619865, 0.6476528700874026, 0.7120645826825416, 0.7193518862167279, 0.7759839852270756, 0.9857682576504955
1373, 0.38782433029585694, 0.6465876071478109, 0.7025858442956203, 0.7013010906847863, 0.7536537291989596, 0.9374779209906856
1374, 0.38417575164856055, 0.6455499132073366, 0.7051761464868076, 0.7022556779068909, 0.7727785962367448, 0.9297153330394897
1375, 0.4077052835902598, 0.6455678385902403, 0.7024773463132518, 0.7012199663753289, 0.7702038824190882, 0.9576924308049829
1376, 0.38537725713401955, 0.6462959919428858, 0.7027183529301835, 0.7025309421885666, 0.7718994496770643, 0.9327859017421123
1377, 0.46346052939026894, 0.6458435474111073, 0.7038341977739659, 0.7006923411603401, 0.7717316403769313, 0.9619806628853944
1378, 0.4124963795244496, 0.6472364503473291, 0.7059093605032413, 0.7008652263491658, 0.7720467860445109, 0.9577395761542506
1379, 0.3898734098004782, 0.646095070150174, 0.7035684897946443, 0.6995811912363628, 0.7723932172407775, 0.9776167923793231
1380, 0.4091984121230726, 0.6452919607369614, 0.7028269956429197, 0.7004187907868303, 0.7562788816579963, 0.9387148681242301
1381, 0.4392949424729342, 0.6454851234326473, 0.7071232682400047, 0.7023544417761807, 0.7736604130326712, 0.9564710402729049
1382, 0.3866931356803488, 0.648997086291619, 0.7082540170382846, 0.7196163460573167, 0.7710493153422091, 0.9652449111343637
1383, 0.3328531768586349, 0.6503957647994406, 0.7119462791701809, 0.7199414383333393, 0.7752078732231342, 0.983500821428656
1384, 0.3828876857680033, 0.6476094569800654, 0.7087309225027523, 0.7047920362729888, 0.7724803150678794, 0.9746285449423899
1385, 0.46048612442880515, 0.6496404647638195, 0.7111072506113657, 0.71218728242548, 0.7745590832993987, 0.928558451445547
1386, 0.41055619108565206, 0.6489020080389618, 0.7110415243335322, 0.7211417093343958, 0.7754795067458334, 0.936302943006943
1387, 0.36371706130816683, 0.6470655038330431, 0.7091003423064532, 0.7177572117938331, 0.7735863489661325, 0.9515175366286256
1388, 0.38452650827426815, 0.6673218838265081, 0.714477450181761, 0.7195278327029897, 0.774003303677899, 0.9569436316539948
1389, 0.4406454951032755, 0.6490915769994938, 0.7150390948308645, 0.7209307897489742, 0.7747355329897679, 0.9606155461003733
1390, 0.36347635980317444, 0.6481424890610942, 0.7084011882682515, 0.704483516195816, 0.771291568036195, 0.9606752738202617
1391, 0.38655586034703593, 0.6465474077361337, 0.7045969454190607, 0.702613365530819, 0.7734214358801694, 0.9316725295841884
1392, 0.38457810414788146, 0.6495054296994341, 0.7120921356071861, 0.7210603938626159, 0.772871345778599, 0.9833860972755193
1393, 0.4358874100625042, 0.6457772750646681, 0.705437407368976, 0.7011581720850322, 0.7725760499836594, 0.9530178255261917
1394, 0.3871230949656932, 0.6473912237181736, 0.7053409331221302, 0.7008489791640197, 0.7723003173606922, 0.9642677325734385
1395, 0.3846127688193493, 0.6469744569981724, 0.7064833151762857, 0.7182948626285897, 0.7732611626012134, 0.9842583812278036
1396, 0.4407523309513823, 0.6484254541272195, 0.7128836356052257, 0.7199017277855638, 0.7768481203761697, 0.9900393858213533
1397, 0.46531752013093064, 0.6495015380994793, 0.7122241661833211, 0.7202460571309051, 0.7738319489909691, 0.9578330987632739
1398, 0.4174138377566396, 0.6490236949859323, 0.7099573279580922, 0.718710065164936, 0.7747579739721487, 0.9526716919961007
1399, 0.3606286802991482, 0.6469706843032952, 0.7060745137317974, 0.7016271269698909, 0.7718155992093723, 0.9079782089031404
1400, 0.41296572034310525, 0.6463389240454044, 0.7059580491326589, 0.7044569153558331, 0.7666606358059906, 0.933100626701586
1401, 0.4382970171394381, 0.6458905066015769, 0.7041334414538915, 0.7015368335367772, 0.7697219460035436, 0.9377064598193747
1402, 0.4086377778931025, 0.6467638263479236, 0.7046725093542061, 0.7017672264703095, 0.771532133691933, 0.9785608075229091
1403, 0.36172975637400734, 0.6478388083086316, 0.7107325439642717, 0.7174442863900715, 0.7754011731902001, 0.9577008786921255
1404, 0.41448397447157015, 0.6478885464569876, 0.7079754201985867, 0.7010761431674235, 0.7730770905157582, 0.9651489422966921
1405, 0.3888844016754007, 0.6487457823904269, 0.7085956554719302, 0.7202723888585109, 0.7725040712772367, 0.9786968226443717
1406, 0.30706115290499597, 0.6474580150472576, 0.7072074110960369, 0.7027462340452877, 0.7727137109773552, 0.9320923724316715
1407, 0.41462365667502954, 0.6454583465893469, 0.7047515381281033, 0.7035548849851914, 0.7724742895488543, 0.9367379202835249
1408, 0.3872908882899125, 0.6446048444986751, 0.7015177424655569, 0.7173196727911518, 0.7708580751701261, 0.9310969355986437
1409, 0.3880261101473985, 0.649811386837696, 0.708114863582893, 0.7169154797479242, 0.7724998609604479, 0.9326897815725766
1410, 0.33578262129573067, 0.6470382720522194, 0.7031655280986098, 0.7013040945428072, 0.7554530192011994, 0.935085995204078
1411, 0.41239395033363085, 0.6448036860933224, 0.7013440356354359, 0.6992795826389713, 0.7576862635016444, 0.9132553898336644
1412, 0.3589107245122947, 0.6425586769891133, 0.6984785762636982, 0.6990347350295183, 0.7546613096247083, 0.9877183674741756
1413, 0.2840561664128276, 0.6443025156128555, 0.6997949929467737, 0.7004804086652614, 0.7568123486843773, 0.9847853970133593
1414, 0.3848129156017597, 0.6437028790546367, 0.6976596644372226, 0.701127696346609, 0.7709618943151488, 0.9419377181320268
1415, 0.43519400071926767, 0.6438486508106295, 0.7016676600213654, 0.7012634201565247, 0.7711769811358635, 0.934876051220907
1416, 0.38625524784261994, 0.6418654111508956, 0.6942381251548996, 0.6970314051037486, 0.7509411473919815, 0.9820809598511897
1417, 0.38988847207888944, 0.6420215912259717, 0.6976143242510018, 0.6994959826358847, 0.7533829187658851, 0.9315879738615965
1418, 0.38477409110551697, 0.6455850703232004, 0.7042896861746424, 0.7016586500559907, 0.7714342205677449, 0.9578608533656432
1419, 0.3595756115647026, 0.6426314515636771, 0.6964184578744634, 0.6978580112552606, 0.7558758471857889, 0.9796630748131946
1420, 0.35612456076699794, 0.6432656832450446, 0.6986895957665026, 0.6988986511957925, 0.7705933470847353, 0.9624436946314804
1421, 0.3855338498583272, 0.6448075124532482, 0.7015026824003578, 0.7006098372921409, 0.7720975430158467, 0.9533935865849438
1422, 0.33313398566063307, 0.6437280838032826, 0.6977745848939579, 0.698715812503704, 0.7563465190722327, 0.9737281605910674
1423, 0.43839175585276663, 0.647073588574745, 0.7018423018115132, 0.699672785836526, 0.7517061666710287, 0.9823520023982562
1424, 0.4140602518773034, 0.6433800744414127, 0.6966502723801808, 0.6969816229431075, 0.7551436945475667, 0.9633353812412976
1425, 0.38540513546941846, 0.643612408225989, 0.6981803547758816, 0.6975382854945875, 0.7691831387255836, 0.9338291005731835
1426, 0.4094334753816925, 0.6437065885249711, 0.698633846413272, 0.6996242276810667, 0.7538736840111798, 0.93577226703534
1427, 0.4091968517799712, 0.6427054899669925, 0.698376960784558, 0.6985762225316761, 0.7709342979565988, 0.9309783705617682
1428, 0.3855577462319836, 0.6408056390602159, 0.6971543450712542, 0.6989011363700379, 0.7562795659184054, 0.928996202034873
1429, 0.38274477916367966, 0.6409321640076248, 0.6938246001906145, 0.6983502755125753, 0.752310183755011, 0.9350667311632179
1430, 0.38300612078183294, 0.6442472148498466, 0.6967125737324651, 0.7003648827087249, 0.7520878182408499, 0.9316647385068448
1431, 0.3592375277751101, 0.6423309552674797, 0.696052342212661, 0.6989934471107733, 0.7533192198081166, 0.9820971656192036
1432, 0.45870163676762665, 0.6423040407417975, 0.6999449504145409, 0.698990313770372, 0.7691086558158118, 0.9540088173625397
1433, 0.36075103179532564, 0.6445553168079959, 0.6963198692247978, 0.6995106718220514, 0.7509253422636365, 0.9329025157653215
1434, 0.3885517942664939, 0.6449483042537579, 0.7057294784889343, 0.7068093183942004, 0.7731493352244028, 0.9506798357025541
1435, 0.3865847598019794, 0.6449999075868813, 0.7050632218479131, 0.7030334143717358, 0.7723988578246213, 0.9333949886576631
1436, 0.4152612663427737, 0.6434017065135041, 0.700726483723486, 0.7010851880201079, 0.7691795898510347, 0.9352225396584641
1437, 0.3844236468931588, 0.6446810364398196, 0.7037162566071191, 0.7040438782103673, 0.7725903947720638, 0.9337838240850683
1438, 0.30912402866413907, 0.6450176816696402, 0.7026832482190373, 0.7013702764326302, 0.7727354990112058, 0.9807388398266568
1439, 0.3372860718520768, 0.6435335524671906, 0.7028475961807857, 0.7021059299435979, 0.7726429589702025, 0.9500828430808512
1440, 0.40975847030572526, 0.6457867378623311, 0.7056616346340124, 0.7026462808194873, 0.7712008814120546, 0.9614146779379666
1441, 0.41121719483504443, 0.6453568078890296, 0.7051668527837067, 0.7036734916494158, 0.7728721008080465, 0.9614353997396048
1442, 0.36108752433392777, 0.6459301619694153, 0.7038339370093005, 0.7046844154908598, 0.7698726240892969, 0.9559884188054785
1443, 0.38809363157236254, 0.6478260751457783, 0.7095793194356397, 0.719461827887045, 0.7731936927224912, 0.9428830967617994
1444, 0.3363076514408239, 0.6458422251922105, 0.7056455255982645, 0.7183830220255609, 0.7733452208091016, 0.9345511717320314
1445, 0.3877095721485927, 0.6465551760494178, 0.7048849304577913, 0.7166532039180122, 0.7733980032462051, 0.9593474703821118
1446, 0.36056707378010894, 0.6460231555646645, 0.7060377963377861, 0.7188733975757406, 0.7738839515204259, 0.9545288711238727
1447, 0.30786251641353535, 0.6455044350995202, 0.7046361054168868, 0.7029045778830564, 0.7739955063516409, 0.9826267805994322
1448, 0.3855007428166949, 0.648733629534484, 0.7066855281558521, 0.7176414050372399, 0.7723182242523504, 0.9497713332615522
1449, 0.41185119642084694, 0.6468473009522118, 0.7067935426076495, 0.702031359562064, 0.7733771836522566, 0.9355965844104788
1450, 0.3886127735965925, 0.645472302914616, 0.7056469038360423, 0.7172299685968578, 0.7618869416100748, 0.9323392598772215
1451, 0.36331832556465976, 0.6471580278567586, 0.6999035544800766, 0.6989914389704174, 0.756587973246769, 0.9377783898537645
1452, 0.4366541102756612, 0.6471448168460482, 0.7076695192174765, 0.720225113436685, 0.7729476011370524, 0.9849968426345466
1453, 0.31534718744038737, 0.6445178842008444, 0.7041491034567507, 0.7032055228407998, 0.7716512158322888, 0.9856854318682714
1454, 0.3629936316360214, 0.6478159866048989, 0.7040790259060403, 0.7019937278620045, 0.7518838153051294, 0.912172014517609
1455, 0.41496367830852793, 0.6461814783376634, 0.7065595284698714, 0.7008337384031501, 0.7714352909886186, 1.0331851483874863
1456, 0.383360747786498, 0.6477697034575878, 0.7084787994072246, 0.7202576818719363, 0.7741461501085862, 0.9350382866274941
1457, 0.38456069197426535, 0.6458041606801439, 0.7052379209496032, 0.7052898956313934, 0.7725771354766718, 0.9367894947363011
1458, 0.4147934917898476, 0.6505594735740495, 0.7121910202327568, 0.7203744585803171, 0.7756122351155545, 0.9600083239493415
1459, 0.40765297870982786, 0.6495757585492368, 0.7118461823328021, 0.7214785455267491, 0.7733440103605557, 0.9609325597512269
1460, 0.3367959353392399, 0.6517065526155804, 0.7150956928597206, 0.7220807686488373, 0.7766807101573896, 0.9537873058238203
1461, 0.41358850828213256, 0.6620524688361454, 0.715253084307411, 0.7213878852693143, 0.7757588066486754, 0.952392825644705
1462, 0.35981187334366804, 0.6492452186125507, 0.7140505718876922, 0.7222511710718251, 0.7776818469455231, 0.9806572851602153
1463, 0.3864881342727062, 0.6490879188006101, 0.7090368028801264, 0.7052992591281579, 0.7730395329498718, 0.9531021628102717
1464, 0.41304539995442413, 0.6476946914516899, 0.7099767004206679, 0.7202966347452902, 0.7726958303455014, 0.9367128560724092
1465, 0.40998762696287266, 0.6490352743177084, 0.7147713255103793, 0.7210886889772867, 0.777146785367676, 0.9569141463887533
1466, 0.4118780827987224, 0.6469016579131834, 0.7104669755505438, 0.7202047310252461, 0.7747818585851494, 0.9839151060665594
1467, 0.33438208268719344, 0.6475012356774883, 0.714205006298624, 0.721087232867953, 0.778691699706211, 0.9807694049522262
1468, 0.3864910559890946, 0.6483199959876444, 0.7145676510736381, 0.7210679543693785, 0.7763035581511112, 0.9547572991059414
1469, 0.3334584816525842, 0.6521398592475048, 0.7141184534447782, 0.7225090123588199, 0.7761701371405066, 0.9610559824222771
1470, 0.4142146897230276, 0.670072019240983, 0.7182717225318382, 0.7236960547236507, 0.7757777543440236, 0.9340731560311923
1471, 0.35985636756113626, 0.6522745984680894, 0.713498125068744, 0.7219634592256512, 0.7750453684709457, 0.9582922216216501
1472, 0.4130358726819997, 0.6482590853948678, 0.713518859412778, 0.721022321197393, 0.7767987391264548, 0.9548247157099888
1473, 0.36099628807737305, 0.6477860051599587, 0.7118837659420161, 0.7191356239849233, 0.7765391416973624, 0.9536889399356319
1474, 0.3840648192224263, 0.6483797422396933, 0.7108870122718709, 0.7206924357870708, 0.7767085281296301, 0.9346413550246384
1475, 0.3885544031629116, 0.6483302450693035, 0.7128778134457743, 0.7207267962278443, 0.7762596391225378, 0.9804879941127476
1476, 0.44041709676778257, 0.6486734863304158, 0.7106486037225521, 0.719653094847237, 0.7739582592922327, 0.9622698456531424
1477, 0.43885698982661614, 0.652467323322215, 0.7156023363019259, 0.7212953697661024, 0.7748810277694312, 0.9393411713793128
1478, 0.38753093182640713, 0.6490415880308578, 0.7110727357167068, 0.7212819576955816, 0.7739858010678992, 0.9490199423104541
1479, 0.41118162189020524, 0.6482270124090086, 0.7120619240396983, 0.7229537394447151, 0.7757419901265514, 0.9808122296459307
1480, 0.33496990626030165, 0.6505515229407827, 0.7145134584268608, 0.7221808462666822, 0.7777402652342731, 0.9310558444888688
1481, 0.3597523510140905, 0.6694939684113275, 0.7166609386630595, 0.7221067977040134, 0.776700035764278, 0.9530469121008045
1482, 0.3836210067154668, 0.6497788390871119, 0.7093782864809721, 0.7193500523814638, 0.7734054077551556, 0.9346665325019933
1483, 0.3857937804606466, 0.6471803214866545, 0.7087209120210457, 0.7201640690578539, 0.7729698153516175, 0.9282812089351363
1484, 0.40700535613295025, 0.6683118434021706, 0.7184525345719887, 0.7239370370584457, 0.7779947403423171, 0.9598750750638467
1485, 0.43359658367712905, 0.6704127868928705, 0.7203856473942377, 0.7238709551485489, 0.7779421721800353, 0.9579578806263385
1486, 0.3597314628077745, 0.668833440129136, 0.7189245075605919, 0.7240287644340873, 0.7774434784389359, 0.9543885201291553
1487, 0.3358658679380726, 0.6672596810324096, 0.7164317663617756, 0.7215300363031638, 0.7774399126770648, 0.9618246148164722
1488, 0.4141194660627067, 0.6699624781167884, 0.7219661355915351, 0.7261951750272388, 0.7815777199805104, 0.9512981108954989
1489, 0.41372885827012834, 0.6689884002486248, 0.7241526638994426, 0.7259183939505413, 0.7791942316717181, 0.9539880368755149
1490, 0.3861655757347774, 0.6710273793912058, 0.7233069245161773, 0.7256372161163873, 0.7770982148560857, 0.9632959609815241
1491, 0.4181586954282165, 0.6683821722161833, 0.717781160003174, 0.7226898534221238, 0.7749535798167292, 0.9557007610175698
1492, 0.4117953780081267, 0.6710773799402927, 0.7238489572393921, 0.724570981348239, 0.7788839441736249, 0.9373089124038974
1493, 0.33483336142557657, 0.6711020016752896, 0.7237842261986615, 0.7253978559624189, 0.7775874226359151, 0.9380917767294296
1494, 0.33648030089950376, 0.6677842107944968, 0.7185862162409855, 0.7232651786047896, 0.7767016154423201, 0.9590725858223816
1495, 0.40992681573767287, 0.6677929731403968, 0.7184203306286618, 0.723017126710411, 0.7775742831164998, 0.9583263071607216
1496, 0.4605459246415542, 0.6541481416178924, 0.7164832681864686, 0.7225410355168776, 0.773610301047793, 0.9559569227022532
1497, 0.3585885880137519, 0.6687910821541553, 0.7185001096633117, 0.7234200149663172, 0.7760886268857232, 0.9388526173823072
1498, 0.4368348377130319, 0.6693081094682745, 0.7207489172966474, 0.7230425705696628, 0.7764325870342287, 0.9296185572818754
1499, 0.41420201454582684, 0.6687939557205487, 0.7220569106883323, 0.7240756585678612, 0.7778698209717809, 0.9398394685071907
1500, 0.4142227232473429, 0.6729955706775267, 0.7269998197798, 0.725918898918364, 0.7786183444001509, 0.9353904730980623
1501, 0.41017256852202755, 0.6699634464767502, 0.7212386354211687, 0.7249446243491195, 0.7765093487483232, 0.9392888693398872
1502, 0.4402288810350933, 0.6715515917419592, 0.726377018587747, 0.7253346717644364, 0.7957742521037506, 0.9562781448722364
1503, 0.38852700785565353, 0.6696080206428398, 0.7210915630328644, 0.7235804087016741, 0.7779764093509065, 1.0087221045766592
1504, 0.4608394796139847, 0.6670044963449271, 0.7203965843599578, 0.7234203888780378, 0.7762561053524669, 0.9605097184245478
1505, 0.3591810791162417, 0.6729948638768344, 0.7247005157348967, 0.7258390626506811, 0.7775666152740535, 0.9319397871780806
